main_id,area,name,address1,address2,parking,homepage,latitude,longitude
3,강진군,자유게스트하우스,전라남도 강진군 강진읍 평동1길 7-6,,,http://www.gangjin.go.kr/culture/convenience/lodgment/guest_housemode=view&idx=265,34.6358395,126.7675157
3,강진군,강진베이스볼파크 펜션,전라남도 강진군 도암면 해안관광로 1365,,,http://www.gangjin.go.kr/culture/convenience/lodgment/pensionmode=view&idx=258,34.55732671,126.7659031
3,강진군,강진청자도예민박,전라남도 강진군 대구면 청자촌길 20-4,,,http://www.gangjin.go.kr/culture/convenience/lodgment/pensionmode=view&idx=257,34.50680872,126.7998953
3,고흥군,거금도 해돌마루,전라남도 고흥군 금산면 거금일주로 1906-17,,가능,http://ggdhdmr.com/,34.45415632,127.2214951
3,고흥군,빅토리아 호텔,전라남도 고흥군 도화면 천마로 2736-19,,가능,http://www.victoriahotel.co.kr/,34.49133493,127.354025
3,고흥군,가고파그집,전라남도 고흥군 동일면 덕흥음쪽길 272-41,,가능,http://www.gagopahome.co.kr/,34.52018486,127.4693316
3,고흥군,마복산목재문화체험장,전라남도 고흥군 포두면 우주로 1296,,,http://singihan.goheung.go.kr/,34.54998006,127.3765171
3,곡성군,곡성강빛마을펜션밸리홈,전라남도 곡성군 죽곡면 강빛마을길 10,,가능,http://www.valleyhome.co.kr/index.htm,35.14145899,127.3138248
3,곡성군,강변스케치,전라남도 곡성군 고달면 가정마을길 39-76,,가능,http://www.riversketch.co.kr/main/,35.23493752,127.3733099
3,곡성군,하늘채,전라남도 곡성군 오곡면 대황강로 1571,,,http://www.xn--399ak2ik8nbyk75k.com/,35.18928682,127.3699887
3,광양시,하버브릿지 호텔,전라남도 광양시 항만12로 15,,,,34.92649585,127.6957079
3,광양시,하늘풍경 펜션,전라남도 광양시 옥룡면 초암길 77,,,https://leen1129.blog.me/,35.02228375,127.6232568
3,광양시,반월산장,전라남도 광양시 봉강면 하조길 89,,,,35.07581719,127.5550912
3,광양시,호텔 락희,전라남도 광양시 항만9로 97,,,http://www.hotellacky.com,34.92432754,127.6961902
3,광양시,푸른숲펜션,전라남도 광양시 진상면 회두1길 23,,,http://www.xn--6w2b27lxsam45cm5a.com/,35.1044001,127.6576284
3,광양시,리츠 무인텔,전라남도 광양시 오류6길 20,,,,34.93815068,127.6972613
3,광양시,하조나라펜션,전라남도 광양시 봉강면 성불로 1085-14,,,,35.07646562,127.5613779
3,구례군,TheK지리산가족호텔,전라남도 구례군 산동면 지리산온천로 317,,가능,http://thek-hotel.co.kr/jirisan/main_sh.asp,35.32205189,127.4618081
3,구례군,지리산 한화 리조트,전라남도 구례군 마산면 화엄사로 464,,가능,https://www.hanwharesort.co.kr/irsweb/resort3/resort/rs_room.dobp_cd=0301,35.24866961,127.4933191
3,구례군,지리산온천랜드,전라남도 구례군 산동면 지리산온천로 261,,가능,http://www.spaland.co.kr/main.php,35.31796916,127.4570388
3,나주시,나주부영CC,전라남도 나주시 혁신로 200,주건축물제2동 1층~3층,,https://njbooyoungcc.co.kr/index.asp,35.01488941,126.8024484
3,나주시,호텔 코어,전라남도 나주시 배멧3길 19-13,코어프라자 6층 7층 8층,지하주차장 이용,,35.02020097,126.786127
3,나주시,마루O호텔,전라남도 나주시 배멧3길 5-8,,호텔 주차장 이용,,35.01926747,126.7857522
3,나주시,주식회사 나주호텔,전라남도 나주시 빛가람로 36,,가능,http://www.najuhotel.com/j_about/,35.01626815,126.7182251
3,나주시,홀리어스 호텔,전라남도 나주시 배멧2길 43,홀리어스 호텔,지하주차장,http://holius.co.kr/main/,35.0201156,126.7919799
3,나주시,중흥 골드 스파& 리조트,전라남도 나주시 다도면 나주호로 558-314,,가능,https://www.jhgoldresort.co.kr/,34.94833414,126.8714774
3,나주시,레이크 45,전라남도 나주시 배멧3길 5-4,,호텔 주차장 이용,,35.01888765,126.7857125
